authid,pubid,author,pub_type,year,title,doi,classification,country,nature,lang,keywords,authors,author_position
0,449,Adelina Pinheiro Santos,Trabalho em Evento,2001.0,Efeito da adição de nanopartículas cerâmicas nas propriedades estruturais e elétricas de um sistema eletrólito polimérico amorfo,,Nacional,Brasil,Resumo,Português,  eletrólito polimérico; nanocompósitos; poliuretana; zircônia; espectroscopia de impedância; polymer electrolyte,"SANTOS, A. P.;Santos, A.P.;Santos, Adelina P.;SANTOS, ADELINA PINHEIRO;SANTOS, ADELINA P.;SANTOS, AD; CONCEIÇÃO, P. V. S.; FURTADO, C. A.",Primeiro
36,449,Clascidia Aparecida Furtado,Trabalho em Evento,2001.0,Efeito da adição de nanopartículas cerâmicas nas propriedades estruturais e elétricas de um sistema eletrólito polimérico amorfo,,Nacional,Brasil,Resumo,Português,  polymer electrolyte; composite; polyurethane; zirconia; MEV; impedancia,"CONCEICAO, P. V. S.; SANTOS, A. P.; FURTADO, C. A.;Furtado, Clascidia A.;Furtado, C.A.;Furtado, C A;FURTADO, CLASCÍDIA APARECIDA;FURTADO",Último
42,450,Cristina Machado Bragança de Moraes,Trabalho em Evento,2017.0,'PESO E ADIPOSIDADE CENTRAL DE IDOSAS EM TRATAMENTO DE CÂNCER DE MAMA: RESULTADOS PARCIAIS,,Regional,Brasil,Resumo,Português,  Adiposidade central; Cancer de mama; nutrição,"FLORES, P. T.; JARDIM, L. C.; ANTONIAZZI, R. P.; COLPO, Elisângela; MORAES, Cristina Machado Bragança de",Último
127,450,Raquel Pippi Antoniazzi,Trabalho em Evento,2017.0,Peso e adiposidade central de idosas em tratamento de câncer de mama: Resultados parciais.,,Local,Brasil,Resumo,Português,,"FLORES, P. T.; JARDIM, L. C.; ANTONIAZZI, R.P.; COLPO, E.; MORAES, C. M. B.",
1,451,Adriana Dall'Asta Pereira,Trabalho em Evento,2017.0,Laserterapia como terapia adjuvante na cicatrização de lesão em paciente diabético,,Internacional,Brasil,Resumo,Português,  laser; pé diabético; curativo,"PEREIRA, A. D.; SCHMIDT, M. H.; FRANCHI, E. F.; MARTINS, E. S. R.; FERREIRA, Carla Lizandra de Lima",Primeiro
31,451,Carla Lizandra de Lima Ferreira,Trabalho em Evento,2017.0,Laserterapia como terapia adjuvante na cicatrização de lesão em paciente diabético,,Internacional,Brasil,Resumo Expandido,Português,  laser; pé diabético; curativo; enfermagem,"PEREIRA, Adriana Dall'asta; SCHIMIDT, M. H.; FRANCHI, E. F.; MARTINS, ESR; FERREIRA, CARLA LIZANDRA DE LIMA",Último
1,455,Adriana Dall'Asta Pereira,Trabalho em Evento,2013.0,O Processo de Gerência Administrativa na Enfermagem: Um Relato de Experiência,,Regional,Brasil,Completo,Português,  Enfermagem; Administração; Gerenciamento,"PEREIRA, A. D.; FERREIRA, Carla Lizandra de Lima; PIRES, E. M. G.",Primeiro
31,455,Carla Lizandra de Lima Ferreira,Trabalho em Evento,2013.0,O processo de gerência administrativa na enfermagem: um relato de experiência,,Regional,Brasil,Completo,Português,  gerência; administração; enfermagem,"PIRES, E.G; FERREIRA, CARLA LIZANDRA DE LIMA; PEREIRA, Adriana Dall'asta",
83,458,Josiane Lieberknecht Wathier Abaid,Trabalho em Evento,2015.0,ADOLESCÊNCIA EM SITUAÇÕES TÍPICAS OU ESPECIAIS: OLHARES MATERNOS,,Local,Brasil,Completo,Português,,"MICHAELSEN, T. S.; SMEHA, L. N.; ABAID, Josiane Lieberkencht Wathier",Último
98,458,Luciane Najar Smeha,Trabalho em Evento,2015.0,Adolescência em situações típicas e especiais: olhares maternos,,Nao Informado,Brasil,Completo,Português,,"MICHAELSEN, T. S.; SMEHA, L. N.;SMEHA, LUCIANE NAJAR; ABAID, J. L. W.",
1,461,Adriana Dall'Asta Pereira,Trabalho em Evento,2013.0,SENTIMENTOS VIVENCIADOS PELO ADOLESCENTE PORTADOR DE CÂNCER,,Nacional,Brasil,Resumo Expandido,Português,  Câncer infantil; atividades lúdicas; educação; Promoção,"PEREIRA, A. D.; SANTOS, C. F.; VIERO, V.; NUNES, Simone dos Santos; Zamberlan, Claudia",Primeiro
31,461,Carla Lizandra de Lima Ferreira,Trabalho em Evento,2013.0,Sentimentos vivenciados pelo adolescente portador de câncer,,Internacional,Brasil,Resumo Expandido,Português,  adolescente; câncer,"PEREIRA, Adriana Dall'asta; SANTOS, C. F.; FERREIRA, CARLA LIZANDRA DE LIMA; VIERO, V.; ZAMBERLAN, Claudia; NUNES, S. S.",
45,465,Daniela Richter,Capítulo de Livro Publicado,2010.0,A possibilidade da redução da maioridade penal em face da consagração do direito da criança e do adolescente como um dos novos direitos e a carência de políticas públicas de prevenção à violência,,,Brasil,,Português,  Direito da Criança e do Adolescente; Direitos Individuais; Cláusula-pétrea,"RICHTER, Daniela; TERRA, Rosane Barcellos",Primeiro
141,465,Rosane Beatris Mariano da Rocha Barcellos Terra,Capítulo de Livro Publicado,2010.0,A possibilidade da redução da maioridade penal em face da consagração do direito da criança e do adolescente como um dos novos direitos e a carência de políticas públicas de prevenção à violência,,,Brasil,,Português,,"TERRA, Rosane Beatris Mariano da Rocha Barcellos; RICHTER, Daniela",Primeiro
31,467,Carla Lizandra de Lima Ferreira,Trabalho em Evento,2012.0,Interferências das relações familiares no rendimento escolar de adolescentes,,Nao Informado,Brasil,Resumo Expandido,Português,  escola; adolescentes,"PREVEDELLO, B.; SCHIMTT, A. C.; Rangel, RF; FERREIRA, CARLA LIZANDRA DE LIMA; COSTENARO, Regina Gema Santini",
144,467,Rosiane Filipin Rangel,Trabalho em Evento,2012.0,Interferências das relações familiares no rendimento escolar de adolescentes,,Nacional,Brasil,Resumo Expandido,Português,,"PREVEDELLO, B. P.; SCHIMITT, A. C.; RANGEL, R. F.; FERREIRA, C. L. L.; COSTENARO, R. G. S.",
1,472,Adriana Dall'Asta Pereira,Capítulo de Livro Publicado,2016.0,Violência Sexual contra crianças e adolescentes: como o enfermeiro pode identificar?,,,Brasil,,Português,  Criança; adolescente; Enfermeiro; violência sexual,"KETTERMANN, K. O.; FERREIRA, Carla Lizandra de Lima; PEREIRA, A. D.; COSTENARO, Regina Gema Santini",
31,472,Carla Lizandra de Lima Ferreira,Capítulo de Livro Publicado,2016.0,Violencia Sexual contra crianças e adolescentes como o enfermeiro pode identificar?,,,Brasil,,Português,  violencia sexual; Criança; adolescentes; enfermagem,"KETTERMANN, K. O.; FERREIRA, CARLA LIZANDRA DE LIMA; PEREIRA, A. D.; COSTENARO, Regina Gema Santini",
42,473,Cristina Machado Bragança de Moraes,Trabalho em Evento,2010.0,Fatores de risco para elevação da pressão arterial em crianças e adolescentes do interior do RS,,Nacional,Brasil,Resumo,Português,,"BERTOLOTTO, B.; Moraes, Cristina Machado Bragança; COLPO, E.; MATTOS, K. M.; RUIZ, E. N. F.; KIRSTEN, Vanessa Ramos",
89,473,Karen Mello de Mattos Margutti,Trabalho em Evento,2010.0,Fatores de risco para elevação da pressão arterial em crianças e adolescentes do interior do RS.,,Nacional,Brasil,Resumo,Português,,"BORTOLOTTO, BS; MORAES, Cristina M. B.; COLPO, E.; MATTOS, Karen Mello de;MATTOS, KAREN MELLO DE;MARGUTTI, Karen Mello de Mattos;MARGUTTI, Karen M. M.;; RUIZ, Elisiane; KIRSTEIN, VANESSA RAMOS",
1,474,Adriana Dall'Asta Pereira,Capítulo de Livro Publicado,2009.0,A Desmistificação da Vulnerabilidade existente entre os adolescentes frente à Prevenção de DST,,,Brasil,,Português,,"PEREIRA, A. D.; FERREIRA, Carla Lizandra de Lima; RODRIGUES, Juliane Araujo",Primeiro
31,474,Carla Lizandra de Lima Ferreira,Capítulo de Livro Publicado,2009.0,A desmistificação da vulnerabilidade existente entre os adolescentes frente a prevenção de DST,,,Brasil,,Português,  vulnerabilidade; adolescentes; prevenção,"RODRIGUES, Juliane Araújo; FERREIRA, CARLA LIZANDRA DE LIMA; PEREIRA, Adriana Dall'asta",
156,475,Tereza Cristina Blasi,Trabalho em Evento,2013.0,INCIDENCIA E PREVALENCIA DE DOENÇAS EM PACIENTES ADOLESCENTES ATENDIDOS NO LABORATÓRIO DE PRÁTICAS EM NUTRIÇAO CLINICA SOCIAL DA UNIFRA,,Nao Informado,Brasil,Resumo,Português,,"CARVALHO, J. L.; NORNBERG, M.; MUSSOI, Thiago Durand; BLASI, T. C.",Último
158,475,Thiago Durand Mussoi,Trabalho em Evento,2013.0,Incidência e prevalência de doenças em pacientes adolescentes atendidos no laboratório de práticas em nutrição clínica social da UNIFRA,,Regional,Brasil,Resumo,Português,,"CARVALHO, J. L.; NORNBERG, M. L.; MUSSOI, T. D; BLASI, T. C.",
37,477,Cláudia Lange dos Santos,Artigo Publicado,2015.0,Adsorção do fármaco nimesulida em nanoestruturas de carbono,,,,Completo,Português,,"JAURIS, I. M.; SCHOPF, P. F.; SANTOS, C. L.; FAGAN, S. B.; SILVA, I. Z.",
76,477,Ivana Zanella da Silva,Artigo Publicado,2015.0,Adsorção do fármaco nimesulida em nanoestruturas de carbono,,,,Completo,Português,,"I. Jauris; SCHOPF, P. F.; C. Lange; S. B. Fagan; Ivana Zanella",Último
102,479,Luis Otavio de Sousa Bulhões,Artigo Publicado,2015.0,Adsorção de alaranjado de metila em titanatos nanoestruturados,,,,Completo,Português,  síntese hidrotermal; adsorção; titanatos,"SCHWARZ, S. C.; SANCHES, A. C.; FAGAM, S. B.; RAFFIN, R.; BULHÕES, Luis O.S.",Último
129,479,Renata Platcheck Raffin,Artigo Publicado,2015.0,ADSORÇÃO DE ALARANJADO DE METILA EM TITANATOS NANOESTRUTURADOS,,,,Completo,Português,,"SCHWARZ, S. C.; SANCHES, A. C.; Fagan, Solange B.; RAFFIN, R. P.; BULHOES, L. O. S.",
37,481,Cláudia Lange dos Santos,Artigo Publicado,2016.0,Resveratrol Adsorption on Carbon Nanotubes: a First Principles Study,,,,Completo,Português,,"SCHARWZ, Stefanie Camile; ROSSATO, J.; SANTOS, C. L.;LANGE, C.;DOS SANTOS, CLAUDIA LANGE;DOS SANTOS, CLÁUDIA L.; ZANELLA, Ivana; FAGAN, S. B.",
76,481,Ivana Zanella da Silva,Artigo Publicado,2016.0,Resveratrol adsorption on carbon nanotubes: a first principles study,,,,Completo,Inglês,,"SCHWARZ, S. C.; J. Rossato; C. Lange; Ivana Zanella; S. B. Fagan",
18,483,Andre Santarosa Ferlauto,Artigo Publicado,2013.0,Asymmetric Effect of Oxygen Adsorption on Electron and Hole Mobilities in Bilayer Graphene: Long- and Short-Range Scattering Mechanisms,10.1021/nn402653b,,,Completo,Inglês,,"SILVESTRE, IVE; Lacerda, Rodrigo G.; MORAIS, EVANDRO A. DE; MELO, ANGELICA O.; Campos, Leonardo C.; Goncalves, Alem-Mar B.; CADORE, ALISSON R; Ferlauto, Andre S.; CHACHAM, Helio; MAZZONI, MARIO S. C.",
136,483,Rodrigo Gribel Lacerda,Artigo Publicado,2013.0,Asymmetric Effect of Oxygen Adsorption on Electron and Hole Mobilities in Bilayer Graphene: Long- and Short-Range Scattering Mechanisms,10.1021/nn402653b,,,Completo,Inglês,,"SILVESTRE, IVE; Lacerda, Rodrigo G.; DE MORAIS, EVANDRO A.; MELO, ANGELICA O.; Campos, Leonardo C.; GONCALVES, ALEM-MAR B.; CADORE, ALISSON R.; FERLAUTO, Andre S.; Chacham, Helio; Mazzoni, Mario S. C.",Último
76,484,Ivana Zanella da Silva,Artigo Publicado,2013.0,Glifosato adsorvido em nanotubos de carbono via modelagem molecular,,,,Completo,Português,,B. C. Tonetto; M. O. Martins; S. B. Fagan; I. Zanella,Último
115,484,Mirkos Ortiz Martins,Artigo Publicado,2013.0,Glifosato adsorvido em nanotubos de carbono via modelagem molecular,,,,Completo,Português,,"TONETTO, B.; MARTINS, M. O.;ORTIZ MARTINS, MIRKOS;MARTINS, MIRKOS ORTIZ; ZANELLA, I.; Solange Binotto Fagan",
76,485,Ivana Zanella da Silva,Artigo Publicado,2013.0,TICL3 E TICL4 adsorvido em grafeno via modelagem molecular,,,,Completo,Português,,M. Pereira; M. O. Martins; I. Zanella; S. B. Fagan,
115,485,Mirkos Ortiz Martins,Artigo Publicado,2013.0,TICL3 E TICL4 adsorvido em grafeno via modelagem molecular,,,,Completo,Português,,"SANTOS, M.; MARTINS, M. O.;ORTIZ MARTINS, MIRKOS;MARTINS, MIRKOS ORTIZ; ZANELLA, I.; Solange Binotto Fagan",
2,487,Afranio Almir Righes,Artigo Publicado,2005.0,"Manejo da palha de azevém, da adubação de base e da água de drenagem na produção de arroz irrigado",,,,Completo,Português,  drenagem; rendimento de grãos; nutrientes,"SWAROWSKY, A.; RIGHES, Afranio Almir;RIGHES, AFRANIO ALMIR; MARCHEZAN, Ê.; RHODEN, A. C.; GUBIANI, É. I.",
10,487,Alexandre Swarowsky,Artigo Publicado,2005.0,"Manejo da palha de azevém, da adubação de base e da água de drenagem na produção de arroz irrigado",,,,Completo,Português,  Drenagem; Rendimento de grãos; nutrientes,"SWAROWSKY, A.;Swarowsky, A.;Alexandre Swarowsky;SWAROWSKY, ALEXANDRE; RIGHES, Afranio Almir; MARCHEZAN, Ê.; RHODEN, A. C.; GUBIANI, É. I.",Primeiro
156,489,Tereza Cristina Blasi,Trabalho em Evento,2014.0,"ESTADO NUTRICIONAL DE ADULTOS E AS DOENÇAS MAIS PREVALENTES EM ATENDIMENTOS NO LABORATÓRIO DE PRATICAS EM NUTRIÇAO CLINICA EM SANTA MARIA, RS",,Local,Brasil,Resumo,Português,,"CARVALHO, J. L.; NORNBERG, M.; MULLER, S.; MUSSOI, Thiago Durand; BLASI, T. C.",Último
158,489,Thiago Durand Mussoi,Trabalho em Evento,2014.0,"Estado nutricional de adultos e as doenças mais prevalentes em atendimentos no laboratório de práticas em nutrição clínica em Santa Maria, RS",,Local,Brasil,Resumo,Português,,"CARVALHO, J. L.; NORNBERG, M. L.; MULLER, S.; MUSSOI, T. D.; BLASI, T. C.",
50,491,Edmar Avellar Soares,Artigo Publicado,2011.0,Advances on surface structural determination by LEED,10.1088/0953-8984/23/30/303001,,,Completo,Inglês,  Difração de Elétrons de Baixa Energia; cristalografia; superfícies; LEED,"Soares, Edmar A; de Castilho, Caio M C; de Carvalho, Vagner E",Primeiro
160,491,Vagner Eustaquio de Carvalho,Artigo Publicado,2011.0,Advances on surface structural determination by LEED,10.1088/0953-8984/23/30/303001,,,Completo,Português,  Determinação estrutural -LEED; Leed Crystallography- computer controlled; LEED Optimization; Surface crystallography -LEED,"Soares, Edmar A; de Castilho, Caio M C; de Carvalho, Vagner E",Último
124,493,Patrícia Gomes,Artigo Publicado,2017.0,Anti biofilm effect of dihydromyricetin-loaded nanocapsules on urinary catheter infected by Pseudomonas aeruginosa,10.1016/j.colsurfb.2017.05.029,,,Completo,Inglês,,"DALCIN, A. J. F.; SANTOS, C. G.; GUNDEL, S. S.; ROGGIA, I.; RAFFIN, R. P.; OURIQUE, A. F.; DOS SANTOS, R. C. V.; GOMES, P.",Último
129,493,Renata Platcheck Raffin,Artigo Publicado,2017.0,Anti biofilm effect of dihydromyricetin-loaded nanocapsules on urinary catheter infected by Pseudomonas aeruginosa,10.1016/j.colsurfb.2017.05.029,,,Completo,Inglês,,"DALCIN, A. J. F.; SANTOS, C. G.; GUNDEL, S. S.; ROGGIA, Isabel; RAFFIN, R. P.;RAFFIN, R;Raffin, Renata P.;Raffin, Renata P;RAFFIN, RENATA PLATCHECK;renata platchek ; OURIQUE, ALINE FERREIRA; SANTOS, R. C. V.; GOMES, PATRICIA",
86,494,Juliana Saibt Martins,Artigo Publicado,2017.0,Habilidade e desempenho em cadeira de rodas afetam a qualidade de vida de pessoas com deficiência,,,,Completo,Português,,"GOMES, A. F.; BAMBERG, M. L.; MACHADO, R. B.; NEDEL, S. S.; FILIPPIN, N.; MARTINS, J. S.",Último
118,494,Nadiesca Taisa Filippin,Artigo Publicado,2017.0,Habilidade e desempenho em cadeira de rodas afetam a qualidade de vida de pessoas com deficiência,,,,Completo,Português,,"GOMES, A. F.; BAMBERG, M. L.; MACHADO, R. B.; NEDEL, S. S.; FILIPPIN, N. T.; MARTINS, J. S.",
102,495,Luis Otavio de Sousa Bulhões,Trabalho em Evento,2016.0,SÍNTESE E CARACTERIZAÇÃO DE FILME NANOESTRUTURADO DE TIO2 AFIM DE EVITAR A REJEIÇÃO DE IMPLANTES,,Local,Brasil,Resumo,Bretão,  Biomaterias,"PINHEIRO, L. S.; SEVERO, V. A.; Volkmer, T. M.; Bulhões, L.O.S.",Último
159,495,Tiago Moreno Volkmer,Trabalho em Evento,2016.0,Síntese e caracterização de filme nanoestruturado de TiO2 afim de evitar rejeição de implantes,,Regional,Brasil,Resumo,Português,,"PINHEIRO, L. D. S. M.; BULHOES, L. O. S.; SEVERO, V. A.; VOLKMER, T.M.",Último
107,500,Marcela Mohallem Oliveira,Artigo Publicado,2015.0,Graphene nanoribbons inducing cube-shaped Ag nanoparticle assemblies,10.1016/j.carbon.2015.05.098,,,Completo,Inglês,,"FONSACA, JÉSSICA E.S.; ELÍAS, ANA LAURA; Domingues, Sergio H.; Oliveira, Marcela M.; ENDO, MORINOBU; ORTH, ELISA S.; TERRONES, MAURICIO; ZARBIN, ALDO J.G.",
148,500,Sergio Humberto Domingues,Artigo Publicado,2015.0,Graphene nanoribbons inducing cube-shaped Ag nanoparticle assemblies,10.1016/j.carbon.2015.05.098,,,Completo,Inglês,,"FONSACA, JÉSSICA E.S.; ELÍAS, ANA LAURA; DOMINGUES, Sergio H.; Oliveira, Marcela M.; ENDO, MORINOBU; ORTH, ELISA S.; TERRONES, MAURICIO; ZARBIN, ALDO J.G.",
50,501,Edmar Avellar Soares,Artigo Publicado,2007.0,Atomic geometry determination of FeO(001) grown on Ag(001) by low energy electron diffraction,10.1016/j.susc.2006.12.031,,,Completo,Inglês,  superfícies; Difração de Elétrons de Baixa Energia; óxidos,"LOPES, E. L.; ABREU, G. J. P.; PANIAGO, R.; SOARES, E. A.;Soares, E A;Soares, E.A.;Soares, Edmar A;Avellar Soares, Edmar; CARVALHO, V. E.; PFANNES, H. D.",
160,501,Vagner Eustaquio de Carvalho,Artigo Publicado,2007.0,Atomic geometry determination of FeO(001) grown on Ag(001) by low energy electron diffraction,10.1016/j.susc.2006.12.031,,,Completo,Inglês,  Ag(001)-FeO; FeO; Determinação estrutural -LEED,"CARVALHO, V. E. ou de CARVALHO, V. E.;de Carvalho, V.E.;de Carvalho, V. E.;de Carvalho, Vagner E;DE ; ABREU, G. J. P.; PANIAGO, R.; SOARES, E.; PFANNES, H. D.",Primeiro
50,502,Edmar Avellar Soares,Artigo Publicado,2006.0,Quantitative low-energy electron diffraction analysis of MnO(100) films grown on Ag(100),10.1103/PhysRevB.73.035419,,,Completo,Inglês,  interface metal-oxido; Difração de Elétrons de Baixa Energia; crescimento hetero-epitaxial; óxidos,"SOARES, E. A.;Soares, E A;Soares, E.A.;Soares, Edmar A;Avellar Soares, Edmar; PANIAGO, R.; CARVALHO, V. E.; LOPES, E. L.; ABREU, G. J. P.; PFANNES, H. D.",Primeiro
160,502,Vagner Eustaquio de Carvalho,Artigo Publicado,2006.0,Quantitative low-energy electron diffraction analysis of MnO(100) films grown on Ag(100),10.1103/physrevb.73.035419,,,Completo,Inglês,  MnO(100); Determinação estrutural -LEED,"CARVALHO, V. E. ou de CARVALHO, V. E.;de Carvalho, V.E.;de Carvalho, V. E.;de Carvalho, Vagner E;DE ; SOARES, E. A.; PANIAGO, R.; LOPES, E. L.; PFANNES, H. D.; ABREU, G. J. P.",Primeiro
50,503,Edmar Avellar Soares,Trabalho em Evento,2005.0,A quantitative low energy electron diffraction analysis of MnO films grown on Ag(100),,Internacional,Alemanha,Resumo,Inglês,  Difração de Elétrons de Baixa Energia; crescimento hetero-epitaxial; interface metal-oxido; óxidos,"SOARES, E. A.;Soares, E A;Soares, E.A.;Soares, Edmar A;Avellar Soares, Edmar; PANIAGO, R.; CARVALHO, V. E.; LOPES, E. L.; ABREU, G. J. P.; PFANNES, H. D.",Primeiro
160,503,Vagner Eustaquio de Carvalho,Trabalho em Evento,2005.0,A quantitative low energy electron diffraction analysis of MnO films grown on Ag(100),,Internacional,Alemanha,Resumo,Inglês,  oxide surfaces; filmes finos; Óxidos Metálicos; surface atomic structure,"CARVALHO, V. E. ou de CARVALHO, V. E.;de Carvalho, V.E.;de Carvalho, V. E.;de Carvalho, Vagner E;DE ; SOARES, E. A.; PFANNES, H. D.; PANIAGO, R.",Primeiro
50,504,Edmar Avellar Soares,Trabalho em Evento,2007.0,Combined LEED/XPS study of FeO ultra-thin films on Ag(100) and Ag(111) surfaces,,Internacional,Suécia,Resumo,Inglês,  óxidos; LEED; crescimento hetero-epitaxial,"PANIAGO, R.; ABREU, G. J. P.; LOPES, E. L.; SOARES, E. A.;Soares, E A;Soares, E.A.;Soares, Edmar A;Avellar Soares, Edmar; CARVALHO, V. E.; PFANNES, H. D.; CRUZ, D. S.; CASTILHO, C. M. C.",
160,504,Vagner Eustaquio de Carvalho,Trabalho em Evento,2007.0,Combined LEED/XPS study of FeO ultra-thin films on Ag(100) and Ag(111) surfaces,,Internacional,Suécia,Resumo,Inglês,  FeO; iron oxide; FeO Film; Ag(111)-FeO; XPS,"PANIAGO, R.; ABREU, G. J. P.; LOPES, E. L.; CRUZ, D. S.; CASTILHO, M. C. M.; SOARES, E. A.; CARVALHO, V. E. ou de CARVALHO, V. E.;de Carvalho, V.E.;de Carvalho, V. E.;de Carvalho, Vagner E;DE ; PFANNES, H. D.",
50,505,Edmar Avellar Soares,Trabalho em Evento,2002.0,Thermal expansion of the Ag(110) and Cu(110) surface studied by LEED,,Internacional,Austrália,Resumo,Inglês,  Difração de Elétrons de Baixa Energia; vibrações térmicas; expansão térmica,"NASCIMENTO, V. B.; SOARES, E. A.;Soares, E A;Soares, E.A.;Soares, Edmar A;Avellar Soares, Edmar; CARVALHO, V. E.; LOPES, E. L.; CASTILHO, C. M. C.",
160,505,Vagner Eustaquio de Carvalho,Trabalho em Evento,2002.0,Thermal expansion of the Ag(110) and Cu(110) surface studied by LEED,,Internacional,Brasil,Resumo,Inglês,  Ag(110); Cálculo LEED; Surface thermal expansion; Surface crystallography -LEED,"de Carvalho, V.E.; E. A. Soares; LOPES, E. L.; NASCIMENTO, V. B.; CASTILHO, C. M. C.",Primeiro
50,507,Edmar Avellar Soares,Trabalho em Evento,2003.0,Estudo da expansão térmica da face Ag(110) mediante a técnica de Difração de Elétrons Lentos (LEED) e cálculos do funcional-densidade (DFT),,Nacional,Brasil,Resumo,Português,,"NASCIMENTO, V. B.; CASTILHO, C. M. C.; SOARES, E. A.;Soares, E A;Soares, E.A.;Soares, Edmar A;Avellar Soares, Edmar; CARVALHO, V. E.; LOPES, E. L.",
160,507,Vagner Eustaquio de Carvalho,Trabalho em Evento,2003.0,Estudo da expansão térmica da face Ag(110) mediante a técnica de Difração de Elétrons Lentos (LEED) e cálculos do funcional-densidade (DFT),,Nacional,Brasil,Resumo,Português,  Ag111 structure - LEED; Surface thermal expansion,"CARVALHO, V. E. ou de CARVALHO, V. E.;de Carvalho, V.E.;de Carvalho, V. E.;de Carvalho, Vagner E;DE ; NASCIMENTO, V. B.; CASTILHO, C. M. C.; SOARES, E.; LOPES, E. L.",Primeiro
